Accuracy,acc_std,backdegree,Reaction Times Mean,Reaction Times Median
0.7333333333333333,0.44221663871405337,1,1.6728648940254602,1.5250070660736128
0.7777777777777778,0.41573970964154905,2,1.5116736709603664,1.4300066258919628
0.5882352941176471,0.49215295678475035,3,1.6778649171928863,1.5750072977480727
0.5142857142857142,0.4997958767010257,4,1.7400080622740761,1.6200075062550923
0.5,0.5,5,1.7300080159392286,1.7100079232694156
0.64,0.48,6,1.5452703178574438,1.5100069965711782
0.631578947368421,0.48237638894272,7,1.7193412998486528,1.6500076452600752
