Accuracy,acc_std,backdegree,Reaction Times Mean,Reaction Times Median
0.9428571428571428,0.23211538298959888,1,1.1614336799099598,1.070004706337727
0.8947368421052632,0.3068922049918579,2,1.1083382082781421,1.0150044644230647
0.8518518518518519,0.3552467795046459,3,1.223605381939103,1.1100048822755753
0.90625,0.2914805954090255,4,1.2979367433629112,1.210005322120196
0.9333333333333333,0.24944382578492943,5,1.2489710107493521,1.1700051461823477
0.9696969696969697,0.17141982574219336,6,1.3406308966672995,1.2400054540735823
0.9166666666666666,0.2763853991962833,7,1.2013096316989333,1.1800051901668667
